claim_id,order_id,claim_date,claim_type,claim_status,reported_value,claim_amount,resolution_date,resolution_time_days,refunded_amount
CLM-20201114-97388,88d49929-3f22-475e-b541-075cedfbb514,2020-11-11 00:00:00,damaged,resolved,45.83,48.79,2020-11-18 14:46:28,7.62,47.99
CLM-20201121-81792,5611246e-e261-4aa3-93b3-df7e320a1f21,2020-11-16 00:00:00,missing_item,resolved,182.97,167.3,2020-11-28 23:31:29,12.98,88.77
CLM-20201109-65342,e79ac3ed-1149-430d-8e7d-b6533bc46a73,2020-11-16 15:49:57,non_delivery,rejected,73.73,74.1,2020-12-19 21:49:49,33.25,0.0
CLM-20201120-84781,d04df90c-26f9-4db1-8bb9-ac4c71eb3943,2020-11-16 18:38:35,stolen,resolved,88.24,79.45,2020-12-19 04:25:42,32.41,73.15
CLM-20201118-75285,39a999ba-3233-433e-99c6-25e56b277560,2020-11-17 00:00:00,delay,resolved,19.64,23.12,2020-11-24 09:41:06,7.4,5.36
CLM-20201122-53610,30dac318-97fe-42b3-8ce7-42957897730b,2020-11-18 00:00:00,delay,in_investigation,32.19,26.15,,,
CLM-20201119-75158,ed1184be-62e2-4b66-8d20-a8f055f730b5,2020-11-18 11:27:20,delay,resolved,165.6,168.81,2020-11-24 12:31:23,6.04,18.05
CLM-20201118-47850,e6aa5f2c-a8a1-4d45-9436-cd0164ac83f2,2020-11-21 00:00:00,damaged,resolved,184.46,174.21,2020-12-09 22:20:38,18.93,166.43
CLM-20201128-16820,36b42c8e-e34a-4568-af08-5e668b3f75c4,2020-11-22 06:17:25,damaged,resolved,175.85,196.9,2020-12-01 03:06:31,8.87,179.39
CLM-20201122-40932,72aa025e-b4a4-4868-8e19-8e9af31a6b73,2020-11-22 14:13:29,stolen,rejected,79.5,63.95,2020-12-20 19:01:35,28.2,0.0
CLM-20201129-25797,60db7e3e-ce7d-48a8-a500-74d5b31c50df,2020-11-23 00:00:00,wrong_item,resolved,92.36,94.71,2020-11-29 00:34:21,6.02,60.77
CLM-20201204-19290,b56bd941-e5ad-4457-8271-a4733d8d8705,2020-11-23 04:31:20,missing_item,open,192.36,167.53,,,
CLM-20201120-95982,4375e03f-21e4-4efa-93bc-d05c888ae07d,2020-11-24 00:00:00,missing_item,resolved,170.15,151.84,2020-12-13 05:44:55,19.24,83.71
CLM-20201122-69225,139f018e-a5cf-400c-8c91-2914cb0d0c89,2020-11-24 00:00:00,missing_item,resolved,237.12,276.67,2020-12-12 21:52:10,18.91,180.66
CLM-20201204-85379,230cae6b-07aa-444c-ab61-24289a6769cd,2020-11-24 00:00:00,wrong_item,resolved,55.45,57.78,2020-12-05 04:44:38,11.2,39.56
CLM-20201127-76404,fb3430b5-1f73-43e6-a9dd-eec881f57113,2020-11-24 00:00:00,wrong_item,resolved,336.23,367.33,2020-12-04 23:29:46,10.98,234.79
CLM-20201120-65597,d10eca34-8030-4998-93bd-13c2d2e63b6f,2020-11-24 00:22:02,non_delivery,resolved,238.07,195.54,2020-12-27 02:01:17,33.07,176.91
CLM-20201205-40982,6e51d42a-ee22-403f-8899-ac80a3832944,2020-11-24 19:21:51,delay,resolved,46.84,42.34,2020-12-08 06:48:56,13.48,10.97
CLM-20201130-14861,c625e0e5-df12-47ae-9591-8571198c3e12,2020-11-24 23:16:57,other,resolved,28.64,30.39,2020-12-05 11:29:29,10.51,10.22
CLM-20201201-31584,8e148a17-921b-4f16-add4-fb14ab411f22,2020-11-25 00:00:00,wrong_item,resolved,272.79,223.33,2020-12-08 12:09:38,13.51,155.01
CLM-20201130-36998,bbd6630f-06b4-4da3-896c-4aa1ca280c5e,2020-11-26 00:00:00,damaged,in_investigation,191.23,173.06,,,
CLM-20201124-30724,84067f9a-a3e4-45ac-b1a9-ed244234c5b2,2020-11-26 00:00:00,wrong_item,resolved,67.97,55.05,2020-12-04 09:23:47,8.39,47.83
CLM-20201208-82657,f729107c-77f2-4397-88bd-f0253215a743,2020-11-26 10:34:42,other,resolved,102.45,120.09,2020-12-09 10:48:39,13.01,40.32
CLM-20201122-35176,67584ce8-b3d4-4cb6-8dd9-0f70538d930a,2020-11-26 20:16:59,other,open,514.99,577.29,,,
CLM-20201128-18250,b53a0e62-66f1-432d-95a2-b511f5decb0d,2020-11-27 00:00:00,damaged,resolved,153.14,138.55,2020-12-13 15:27:15,16.64,137.5
CLM-20201127-64486,d4791597-e784-48b4-a0b2-e05192bbfef1,2020-11-27 00:00:00,wrong_item,resolved,68.47,78.97,2020-12-10 17:38:21,13.73,57.44
CLM-20201206-58469,49aeb26e-8c7e-49a4-9627-5b18e6ade3bb,2020-11-27 00:00:00,missing_item,open,55.88,57.09,,,
CLM-20201126-31159,8388948d-fd35-48b5-9287-0551288d6822,2020-11-29 00:00:00,damaged,resolved,192.49,188.56,2020-12-10 14:52:10,11.62,184.94
CLM-20201210-44142,dcc3f9d5-eaab-44fb-a09f-e3139a4fb4c3,2020-11-30 00:00:00,missing_item,resolved,57.22,63.2,2020-12-13 18:07:58,13.76,49.42
CLM-20201202-88533,e09959f0-06ff-45a3-bee9-505db63bc2d6,2020-12-01 00:00:00,damaged,resolved,499.14,515.33,2020-12-15 02:00:37,14.08,484.34
CLM-20201208-74409,c6a83e90-b5c5-497d-ab1f-a5595060835c,2020-12-01 01:09:57,stolen,in_investigation,163.15,136.25,,,
CLM-20201201-70301,186839cc-0639-40dc-9003-6ed6e57e8879,2020-12-01 15:09:55,stolen,resolved,38.0,38.93,2020-12-20 01:15:34,18.42,37.21
CLM-20201124-28383,b6f863fe-7dca-4b04-b071-b14279d271bd,2020-12-01 18:21:30,stolen,resolved,294.41,267.64,2020-12-21 16:16:46,19.91,264.51
CLM-20201129-17532,1643e06c-5159-4631-b3b8-61d24c58d507,2020-12-02 00:00:00,missing_item,resolved,141.27,128.12,2020-12-12 21:15:20,10.89,84.14
CLM-20201129-92542,85695927-7126-49e3-a76f-06c3d0b48e91,2020-12-02 14:27:05,stolen,rejected,195.11,215.28,2020-12-28 03:04:22,25.53,0.0
CLM-20201206-27032,c88ad1cf-b3ba-4db3-bb89-9ee62738450b,2020-12-04 00:00:00,damaged,resolved,58.36,62.71,2020-12-13 23:21:23,9.97,61.82
CLM-20201207-89544,34dba99d-f187-45bb-affa-73c04b5aa643,2020-12-04 00:00:00,missing_item,resolved,195.47,160.55,2020-12-16 13:55:46,12.58,93.32
CLM-20201125-50878,e92c460b-189d-4621-8a44-f11a85c2f6e7,2020-12-05 14:30:02,stolen,open,237.36,277.4,,,
CLM-20201208-84967,fb85a94a-6c3f-43db-8787-f5598a0de29f,2020-12-07 00:00:00,missing_item,resolved,121.15,120.24,2020-12-20 07:24:34,13.31,75.41
CLM-20201218-65919,1ef0d7cf-30e0-4af3-9dda-025f87224355,2020-12-07 00:00:00,delay,in_investigation,107.49,91.25,,,
CLM-20201214-17699,462b1a78-4274-4e6a-854a-c25d4daeb9a9,2020-12-08 00:00:00,damaged,resolved,16.62,18.95,2020-12-27 16:30:05,19.69,18.02
CLM-20201210-64610,9390b05a-b93f-4cf3-9ff6-2479d33703b6,2020-12-08 00:00:00,damaged,open,91.06,99.22,,,
CLM-20201219-87865,40d0d980-9fdf-4833-9545-aeb464229c85,2020-12-09 00:00:00,damaged,resolved,483.39,543.02,2020-12-23 06:53:49,14.29,528.04
CLM-20201215-73867,a6b9d496-58ef-4bcc-a007-7bc1c698975f,2020-12-09 00:00:00,missing_item,resolved,55.58,63.46,2020-12-25 14:26:49,16.6,32.07
CLM-20201215-43952,d1a215c6-5dff-496f-b4ae-7f7559670333,2020-12-11 00:00:00,damaged,rejected,265.03,272.77,2020-12-24 10:00:52,13.42,0.0
CLM-20201211-36296,ee316a54-1d12-489a-a9c2-9c037f113340,2020-12-11 00:00:00,damaged,in_investigation,592.89,666.02,,,
CLM-20201202-39945,8624b4eb-ff46-48dc-840d-b02562fb150e,2020-12-11 12:30:35,stolen,resolved,198.18,232.35,2021-01-05 17:25:45,25.2,218.34
CLM-20201209-42806,1d0ef9a6-5daf-4547-a2da-30ab1d2ea059,2020-12-12 00:00:00,damaged,resolved,151.24,176.5,2020-12-28 12:25:30,16.52,173.16
CLM-20201211-14383,d24e34a8-1c7e-43f9-90f6-6e820a1ee86a,2020-12-13 00:00:00,missing_item,resolved,300.53,349.91,2020-12-30 00:28:02,17.02,267.82
CLM-20201218-63177,056742b7-c108-4320-a9de-549c67360eac,2020-12-13 00:00:00,damaged,resolved,449.72,451.53,2020-12-23 10:03:40,10.42,421.51
CLM-20201223-77963,d3ed48f9-c75f-4b43-ba09-54976f599317,2020-12-13 00:00:00,missing_item,resolved,63.97,53.15,2020-12-20 09:34:14,7.4,40.67
CLM-20201218-54104,ccb30e14-b033-4272-9d43-ab0ba102be50,2020-12-13 00:00:00,missing_item,resolved,43.08,48.92,2020-12-31 23:27:06,18.98,36.65
CLM-20201211-70558,d334c63d-4dfb-416c-bacb-7d4e6c153ad7,2020-12-13 00:00:00,damaged,resolved,266.51,314.48,2020-12-31 06:41:38,18.28,294.9
CLM-20201221-35912,08d5adfe-2a31-42c2-8fb5-4d964a856961,2020-12-15 00:00:00,missing_item,resolved,217.97,240.83,2020-12-28 00:15:06,13.01,124.34
CLM-20201220-77009,a53de285-7e9b-45fe-8c9f-87a05bf82308,2020-12-15 20:30:47,other,resolved,15.2,13.16,2020-12-27 15:13:01,11.78,4.32
CLM-20201220-86067,7adfc460-9fef-4e02-8100-7263f1447ac6,2020-12-16 10:54:02,stolen,resolved,203.89,190.53,2021-01-08 13:52:33,23.12,188.1
CLM-20201215-55588,7802cfe6-fec1-44ea-8383-4d1367c40f86,2020-12-16 16:58:08,stolen,resolved,145.78,158.33,2020-12-31 20:15:42,15.14,149.29
CLM-20201224-20782,c1b1f894-2483-4406-932e-2d491fbd5beb,2020-12-17 00:00:00,damaged,open,118.36,100.93,,,
CLM-20201228-72197,ae9282cc-8ed8-4cdc-ad7b-d72d38d72886,2020-12-17 00:00:00,wrong_item,resolved,188.51,198.61,2020-12-24 07:30:32,7.31,122.28
CLM-20201216-25846,10d492dc-3913-4362-ac9a-cef86a31d57b,2020-12-18 00:00:00,damaged,resolved,267.51,300.18,2020-12-28 20:12:57,10.84,296.54
CLM-20201231-16472,6373efe4-8017-48e6-9840-7ae3a27421ab,2020-12-18 00:00:00,wrong_item,resolved,124.0,128.34,2020-12-27 01:06:38,9.05,106.23
CLM-20201218-24281,4dd64596-2d06-4b7b-838b-e744923ebc4a,2020-12-18 11:37:07,stolen,resolved,110.81,121.68,2021-01-05 10:08:54,17.94,110.78
CLM-20201223-27335,8d10afd2-31c1-42b9-a10e-d27b7af3ed30,2020-12-20 00:00:00,partial_delivery,resolved,146.51,135.23,2021-01-02 20:44:47,13.86,100.64
CLM-20201205-33424,fa618cb6-9484-4e8c-b147-451f02cff84d,2020-12-20 11:36:40,other,resolved,21.91,22.29,2021-01-02 01:10:00,12.56,8.14
CLM-20201218-80333,ec3c9103-2def-4bc1-a921-45b6c7aa1d1b,2020-12-21 02:19:35,non_delivery,resolved,65.38,74.92,2021-01-31 12:51:18,41.44,67.76
CLM-20201225-52500,5f6f7520-391f-4a3d-bdd7-00d9c60463a6,2020-12-22 00:00:00,damaged,in_investigation,104.79,96.24,,,
CLM-20201227-26208,8e8936c3-ecd3-4e27-9f47-ac5dc91da16e,2020-12-22 00:00:00,missing_item,open,139.67,112.76,,,
CLM-20210101-92174,297939ff-a99c-4505-aec0-2da4c3d3ba80,2020-12-22 00:00:00,missing_item,resolved,228.12,234.48,2021-01-01 02:27:19,10.1,170.47
CLM-20201220-20176,73466ccb-ef2a-4228-b099-4d945923bdf9,2020-12-23 00:00:00,delay,resolved,442.55,502.58,2021-01-05 04:29:56,13.19,127.04
CLM-20201213-68465,3b39b45b-0e68-4d21-8010-3bc2286cddd0,2020-12-23 00:00:00,damaged,resolved,289.75,279.19,2021-01-01 21:15:54,9.89,262.51
CLM-20201211-13773,110645c4-851f-463f-b605-1037838fa0e4,2020-12-23 11:10:43,stolen,resolved,250.57,284.25,2021-01-10 06:28:30,17.8,279.2
CLM-20201225-38368,2ae2cd09-8c70-4bdf-aee6-7d051fa7f289,2020-12-24 00:00:00,damaged,resolved,320.31,256.27,2021-01-10 01:19:40,17.06,233.49
CLM-20201211-15385,a637a395-a1e9-4c6d-b5fb-44fbb8fd6011,2020-12-24 08:03:25,stolen,resolved,279.15,334.82,2021-01-26 20:30:36,33.52,327.97
CLM-20201218-66503,a890ba72-bbf7-4b6e-a79e-915929a356fa,2020-12-24 21:51:58,non_delivery,resolved,135.01,127.04,2021-01-20 09:40:40,26.49,114.54
CLM-20201222-43701,749598bc-a31c-41db-90a7-09b759e4f27e,2020-12-26 00:00:00,damaged,resolved,427.78,462.4,2021-01-15 12:53:44,20.54,430.04
CLM-20201213-13526,d4be3d5f-1867-4c3f-83f4-365f39528303,2020-12-26 19:08:06,stolen,resolved,100.55,95.81,2021-01-28 05:22:32,32.43,86.9
CLM-20201220-62185,bee4158f-dbb3-4b8e-add4-34f61fa2fd7b,2020-12-26 19:26:46,stolen,resolved,99.93,98.49,2021-01-11 15:11:25,15.82,95.82
CLM-20210101-96800,623364f6-13b3-47e7-abd2-1e746f144048,2020-12-27 00:00:00,damaged,resolved,192.63,207.41,2021-01-04 16:51:49,8.7,188.02
CLM-20201224-77388,9df5fbc8-ca73-44a9-b0dc-5dcd919ea09b,2020-12-27 00:00:00,partial_delivery,resolved,67.41,59.01,2021-01-08 06:05:09,12.25,31.82
CLM-20201207-33404,dd241c11-5666-4509-9ef1-337ae3cbfcca,2020-12-27 04:37:52,other,resolved,375.72,391.26,2021-01-04 16:40:54,8.5,104.58
CLM-20201208-16259,ca3528be-9f7d-44c9-81a2-36bf9050889f,2020-12-27 07:03:02,other,in_investigation,50.85,45.22,,,
CLM-20201222-14352,01599a01-fd49-4837-8b78-c5f54caeb367,2020-12-27 10:12:40,other,resolved,78.48,72.51,2021-01-06 23:27:29,10.55,18.87
CLM-20201229-59606,76682d0e-8530-4f01-9c16-c9ba645cf278,2020-12-29 00:00:00,damaged,resolved,16.23,18.18,2021-01-15 19:16:49,17.8,18.03
CLM-20201228-87661,26b026d7-c476-442b-af33-6002dd0a95ab,2020-12-29 00:00:00,damaged,resolved,239.59,216.7,2021-01-06 08:49:41,8.37,208.38
CLM-20201226-62357,d4ffe1d5-d665-4898-bb0f-da093df4d36b,2020-12-29 00:00:00,missing_item,open,331.02,335.25,,,
CLM-20201226-67072,e3c8738d-4ace-457a-9871-1337a64af68a,2020-12-29 06:05:40,non_delivery,rejected,117.04,127.9,2021-02-04 04:09:59,36.92,0.0
CLM-20201205-85569,303e24cf-20b2-49db-ae6f-fae0fba63904,2020-12-29 15:27:49,other,resolved,151.28,155.91,2021-01-12 07:39:13,13.67,24.95
CLM-20210101-71340,5db3a51a-6239-43d5-8a87-45554b39e315,2020-12-30 00:00:00,missing_item,resolved,17.48,14.94,2021-01-14 05:56:35,15.25,11.49
CLM-20210105-19907,10fe0dcf-414e-4c7b-aff2-be0b12d65f7c,2020-12-30 00:00:00,delay,resolved,37.9,42.33,2021-01-10 19:45:21,11.82,15.8
CLM-20201224-71779,912c6e08-cc02-4bce-a5cf-eb07b86caed2,2020-12-30 00:00:00,damaged,resolved,92.85,87.28,2021-01-12 05:12:20,13.22,79.12
CLM-20201226-46784,52c18320-b50c-4495-a10a-df71f42dd20f,2020-12-30 14:18:00,stolen,resolved,44.29,38.17,2021-02-10 01:48:54,41.48,35.4
CLM-20201222-21480,a5564f00-01d8-4daf-9ff1-84ae4725bbde,2020-12-30 14:23:01,other,rejected,33.99,27.71,2021-01-12 20:37:44,13.26,0.0
CLM-20210105-62271,854a6ff9-12a3-4ba7-9e5b-9cb5edef1273,2020-12-31 00:00:00,delay,in_investigation,81.65,72.86,,,
CLM-20201229-92025,96bd389f-7622-4568-8fd3-a0569a3372af,2020-12-31 03:00:29,non_delivery,resolved,129.11,122.07,2021-01-25 16:51:55,25.58,121.99
CLM-20210101-91439,be713d15-275d-4ae1-9cf0-feac8b826870,2021-01-01 00:00:00,partial_delivery,resolved,15.16,15.94,2021-01-11 16:00:33,10.67,12.69
CLM-20210107-36255,d6f1c2a5-3bf4-49e5-90ee-d81b91388c37,2021-01-01 00:00:00,damaged,in_investigation,472.7,506.45,,,
CLM-20210107-81011,3187fb39-2d34-40d4-aa68-a33844ba4393,2021-01-01 00:00:00,wrong_item,resolved,53.82,45.01,2021-01-07 03:51:01,6.16,30.24
CLM-20201223-77173,9ccdad31-f67e-4ea3-a807-413f90cc6eb9,2021-01-01 00:16:31,stolen,open,90.64,105.25,,,
CLM-20210108-30099,f253fca1-0dc4-4cbd-8647-90553c0680b4,2021-01-01 13:25:24,wrong_item,resolved,96.83,104.39,2021-01-13 19:50:37,12.27,83.41
CLM-20210103-60775,c3285b8c-2d5f-421f-85c3-709a22b3c5a4,2021-01-02 00:00:00,missing_item,resolved,117.87,129.74,2021-01-10 07:54:55,8.33,77.35
CLM-20210102-77894,fd5b8642-da6a-469f-9e12-e888021ec76e,2021-01-03 00:00:00,damaged,rejected,680.72,731.38,2021-01-16 03:50:31,13.16,0.0
CLM-20210110-40340,eff8c4e9-9682-49d5-9a04-22ffd7a4078e,2021-01-03 16:44:44,delay,resolved,15.17,18.01,2021-01-17 13:47:38,13.88,4.77
CLM-20210103-61940,873b258b-e44a-430f-a882-d32372e13009,2021-01-05 20:00:59,non_delivery,resolved,303.18,363.28,2021-02-11 11:30:25,36.65,335.21
CLM-20210101-58285,9f3aaf2c-a1b3-4b55-9442-74c4f8377dab,2021-01-06 17:37:07,stolen,resolved,114.02,133.16,2021-02-18 02:19:40,42.36,133.02
CLM-20210101-18083,bbecfff7-c46a-4151-8a22-d8bb4d3dd71b,2021-01-07 12:52:31,non_delivery,resolved,627.83,536.45,2021-01-26 09:13:02,18.85,519.49
CLM-20210103-67277,6e0610d9-daf0-4f7c-ae6f-c47fca25447e,2021-01-07 15:38:52,other,in_investigation,15.73,12.72,,,
CLM-20210110-67114,82c5410b-92b0-4f8f-8e0b-c3f529d4c07d,2021-01-09 00:00:00,damaged,resolved,32.69,35.61,2021-01-21 18:21:38,12.77,32.12
CLM-20210118-97486,5622ff43-b181-4354-b3e3-b0aa46c74242,2021-01-12 00:00:00,delay,open,28.34,23.35,,,
CLM-20210114-96936,72438105-4ba6-4848-bebf-f4df35c2e25c,2021-01-12 14:33:42,stolen,resolved,174.43,193.52,2021-02-11 23:54:14,30.39,192.13
CLM-20210119-79393,7edf9c1a-3dd1-4b1c-b8d7-435b3590075d,2021-01-13 00:00:00,wrong_item,resolved,60.54,68.7,2021-01-19 13:42:06,6.57,42.68
CLM-20210118-11505,f6750223-27c1-480a-b803-834d2419ff9a,2021-01-19 00:00:00,missing_item,open,70.64,65.81,,,
CLM-20210125-81834,194ac242-9d50-4e6c-acfe-05c7d4ebae24,2021-01-22 00:00:00,damaged,resolved,128.03,130.96,2021-01-31 21:29:54,9.9,126.03
CLM-20210201-15950,28e1130b-7a67-4111-ae99-9d1a4294c8b6,2021-01-23 00:00:00,damaged,resolved,53.94,58.83,2021-02-06 03:16:24,14.14,55.32
CLM-20210125-60241,e3edaeec-ec84-4e23-822c-13ff19188faa,2021-01-24 00:00:00,delay,resolved,36.0,42.59,2021-01-29 06:30:53,5.27,16.5
CLM-20210126-69430,338d3c67-a2da-4001-8380-d1e9bac6ae45,2021-01-25 00:00:00,wrong_item,resolved,27.19,29.7,2021-02-07 22:34:17,13.94,23.87
CLM-20210204-32880,831d250a-e38a-4627-800e-5eea547fa4f9,2021-01-26 00:00:00,damaged,resolved,157.67,176.15,2021-02-10 02:26:36,15.1,169.93
CLM-20210205-84354,8e32a61f-8440-4ff0-aa4c-b8dfe233d211,2021-02-01 07:13:34,damaged,open,86.15,91.73,,,
CLM-20210208-96545,0ded336f-f7f5-4d73-b4c4-7741371600b6,2021-02-04 00:00:00,damaged,resolved,35.84,38.52,2021-02-15 01:11:56,11.05,37.94
CLM-20210209-31832,0c5b499c-fc7c-4fdf-9c40-2d0e73caedeb,2021-02-05 00:00:00,delay,resolved,50.84,41.72,2021-02-11 21:35:03,6.9,5.1
CLM-20210202-97408,9027061e-6a2e-405f-a0f0-d17517d12430,2021-02-05 00:00:00,wrong_item,resolved,47.89,50.51,2021-02-18 18:03:23,13.75,31.34
CLM-20210206-98876,aad04f16-87a5-46b8-a6bf-40b5c0f27a51,2021-02-06 00:00:00,missing_item,resolved,86.48,99.55,2021-02-17 04:42:32,11.2,74.37
CLM-20210207-21154,2e35ebd9-48ef-430a-a28c-e6ea0ac6bc82,2021-02-07 00:00:00,damaged,open,39.46,47.17,,,
CLM-20210206-87714,5ba9ad74-4f74-402b-9f67-ac916cc19341,2021-02-10 00:00:00,missing_item,in_investigation,73.62,78.31,,,
CLM-20210211-55111,05b471d2-8e44-4ff9-b80a-38c3bb0ecd8a,2021-02-11 00:00:00,delay,resolved,25.89,21.89,2021-02-17 00:38:05,6.03,4.47
CLM-20210216-15280,60ab954f-381d-4639-9582-fa17a8991d1b,2021-02-12 00:00:00,delay,resolved,41.62,43.86,2021-02-23 22:52:03,11.95,8.66
CLM-20210221-74320,bca4d0c4-4c14-4b6a-98a9-4568327fff77,2021-02-15 17:19:59,non_delivery,resolved,48.27,51.56,2021-03-07 03:39:47,19.43,48.84
CLM-20210212-47664,2faf9d7d-d91e-4034-91e3-c19fe02aee29,2021-02-16 00:00:00,partial_delivery,resolved,46.68,48.81,2021-02-28 17:56:40,12.75,35.44
CLM-20210214-33289,84f71e19-a3bb-4b58-acb2-33bc1c09e968,2021-02-17 00:52:00,other,resolved,13.7,13.31,2021-02-26 10:09:13,9.39,1.88
CLM-20210220-83509,4fa8c036-30d7-483e-b370-6f297940c174,2021-02-18 12:50:05,stolen,resolved,38.47,40.24,2021-03-30 11:56:56,39.96,36.96
CLM-20210216-35333,947f8563-69f6-4684-b595-b58de6e1b9e9,2021-02-19 10:46:30,stolen,resolved,74.89,83.36,2021-03-31 10:38:41,39.99,79.89
CLM-20210226-32820,d521db8a-31c7-43c3-8966-126cdfe5a162,2021-02-20 19:32:54,stolen,open,193.37,218.18,,,
CLM-20210228-24834,384f5038-a9c8-4ac0-9097-c42620773245,2021-02-22 00:00:00,damaged,resolved,55.8,50.84,2021-03-13 11:08:44,19.46,48.55
CLM-20210207-47204,e4c6017c-39b4-4ea3-a246-2c046443b0d9,2021-02-24 06:14:39,other,rejected,105.76,114.52,2021-03-09 07:41:24,13.06,0.0
CLM-20210304-42406,4a09c71d-8d2a-47e4-99d6-ad990b5dfd13,2021-02-25 00:00:00,partial_delivery,resolved,21.27,22.02,2021-03-04 19:13:03,7.8,13.98
CLM-20210228-43700,fac95131-c86b-4e05-87d5-d17343ee3dba,2021-02-27 00:00:00,damaged,open,55.3,48.12,,,
CLM-20210303-31236,d7cd819c-6fe4-42a2-9dec-c0f26674b9e3,2021-03-04 20:04:38,stolen,in_investigation,67.8,78.48,,,
CLM-20210305-61567,b40f60ff-0793-4577-8970-5f441dc2dcc9,2021-03-06 00:00:00,missing_item,resolved,118.04,111.22,2021-03-16 05:08:28,10.21,61.48
CLM-20210304-96643,9eede18f-fe3b-46f3-8cd7-03ea25bb7730,2021-03-07 00:00:00,delay,resolved,29.45,35.14,2021-03-17 17:09:55,10.72,8.18
CLM-20210313-22303,b088f305-aaa6-49a6-b871-ad2cbaae7eec,2021-03-07 22:25:59,wrong_item,resolved,49.84,40.53,2021-03-13 21:00:24,5.94,26.87
CLM-20210315-68168,beace3e9-4943-4fb4-9ffc-e5561ce50709,2021-03-09 11:14:03,delay,resolved,53.28,57.41,2021-03-17 08:55:49,7.9,15.58
CLM-20210305-72126,eec6e732-902d-4be2-a2a4-ec9e75f4a164,2021-03-10 00:00:00,delay,resolved,10.14,10.01,2021-03-15 21:39:42,5.9,2.01
CLM-20210314-11238,bde6ccc6-57a0-4a1d-80a8-326a74738ab9,2021-03-11 00:00:00,damaged,open,24.68,27.28,,,
CLM-20210310-85096,68eb5d2b-49db-4de4-9c0c-4d6f2def5969,2021-03-17 16:46:18,stolen,resolved,58.24,58.93,2021-04-24 07:54:42,37.63,53.27
CLM-20210317-32003,a86763b3-a301-4e42-b15c-b25acd9f7170,2021-03-18 00:00:00,wrong_item,resolved,48.68,54.35,2021-03-28 20:02:54,10.84,41.9
CLM-20210326-72408,540851cd-a98e-46f1-aa5d-a7abdbc554ad,2021-03-25 00:00:00,delay,resolved,27.08,29.56,2021-04-04 19:28:24,10.81,11.7
CLM-20210322-32233,df9768c6-f5a8-4d46-acce-ec5eaff98d9c,2021-03-26 03:47:04,non_delivery,rejected,103.16,98.65,2021-05-02 02:56:47,36.97,0.0
CLM-20210406-63079,ff6d08a9-e2ca-43ad-a737-cfac8403ecdf,2021-03-27 00:00:00,damaged,resolved,68.43,71.87,2021-04-15 17:53:53,19.75,66.65
CLM-20210330-32787,eb134be8-e1c3-457c-9198-6b815c1626db,2021-03-28 20:25:16,other,rejected,30.31,28.85,2021-04-10 20:12:28,12.99,0.0
CLM-20210329-42959,025df1cd-0f1c-4b74-9ac2-78abca84cb1a,2021-03-29 13:06:48,other,resolved,13.2,14.89,2021-04-11 11:08:58,12.92,5.32
CLM-20210401-81388,49c1a6d3-b9c8-42c5-8401-36e2fbb6bf08,2021-03-31 00:00:00,delay,resolved,10.92,9.52,2021-04-11 04:42:48,11.2,3.32
CLM-20210410-33908,94fddbc2-5dc3-47c4-855b-0a03067f11b6,2021-03-31 00:00:00,missing_item,resolved,104.62,84.04,2021-04-20 13:56:21,20.58,52.91
CLM-20210411-98177,4b4a0dc8-9f4e-4e96-a48b-0c9d417b6c44,2021-04-02 00:00:00,wrong_item,rejected,21.11,18.52,2021-04-12 21:43:42,10.91,0.0
CLM-20210407-38390,509d46a5-f1cd-4d73-8e0c-0d4d6c35b9e5,2021-04-02 00:00:00,delay,resolved,24.79,23.04,2021-04-10 01:41:58,8.07,6.88
CLM-20210401-25873,3233e39f-3b0a-4959-bd8e-02cb0388d66a,2021-04-03 00:00:00,damaged,resolved,62.02,69.06,2021-04-11 13:50:09,8.58,68.45
CLM-20210404-42252,1d11b816-07ee-4b05-a68e-70cb80f941d7,2021-04-03 19:34:32,non_delivery,resolved,118.77,128.36,2021-05-03 04:41:24,29.38,121.06
CLM-20210401-23368,7364e935-fbc4-4158-99b8-62743e88e639,2021-04-07 21:45:33,stolen,resolved,175.89,174.71,2021-05-16 09:40:46,38.5,165.58
CLM-20210413-82925,b766f6a6-9c08-4686-ae7a-cdd978246ed2,2021-04-09 00:00:00,wrong_item,resolved,31.28,32.64,2021-04-15 08:58:22,6.37,27.71
CLM-20210414-88142,2b88ec44-9767-4206-8428-b75ab1736c4d,2021-04-09 00:00:00,wrong_item,in_investigation,26.63,27.36,,,
CLM-20210419-65262,7330211b-440d-43af-9a88-25d117f95825,2021-04-13 00:00:00,wrong_item,rejected,19.31,22.4,2021-04-20 19:35:46,7.82,0.0
CLM-20210417-61954,23e9bd0d-2065-4518-b402-729bbe7886ab,2021-04-15 00:00:00,delay,open,111.75,118.67,,,
CLM-20210421-65416,4886fbd6-8f96-4bff-beae-2d420b0283fe,2021-04-16 00:00:00,missing_item,resolved,72.05,58.09,2021-05-04 12:51:32,18.54,44.36
CLM-20210415-24718,9814bb4c-92db-478e-9d75-b1ee75baa5ef,2021-04-19 00:00:00,damaged,resolved,281.08,259.03,2021-05-03 13:37:04,14.57,238.04
CLM-20210420-29673,f2c83ec9-131a-4b3c-a875-d492d62866d6,2021-04-29 21:23:52,other,resolved,74.56,84.33,2021-05-08 03:10:59,8.24,23.62
